2018-12-02 16:19:34 PM - main - 【INFO】 -logger:  测试通过
2018-12-05 21:26:28 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:26:29 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-05 21:26:29 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：True >
2018-12-05 21:26:29 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:29 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:33 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:26:34 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:26:34 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:26:35 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:26:35 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin1 >
2018-12-05 21:26:35 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:26:35 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123457 >
2018-12-05 21:26:35 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:26:35 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:26:35 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:26:35 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:26:35 PM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: chrome=68.0.3440.75)  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)
2018-12-05 21:26:35 PM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: chrome=68.0.3440.75)
  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)

2018-12-05 21:26:35 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-05 21:26:35 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:35 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:40 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:26:41 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:26:41 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:26:41 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:26:42 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin2 >
2018-12-05 21:26:42 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:26:42 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123458 >
2018-12-05 21:26:42 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:26:42 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:26:42 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:26:42 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:26:42 PM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: chrome=68.0.3440.75)  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)
2018-12-05 21:26:42 PM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: chrome=68.0.3440.75)
  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)

2018-12-05 21:26:42 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-05 21:26:42 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:42 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:47 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:26:48 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:26:48 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:26:49 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:26:49 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin3 >
2018-12-05 21:26:49 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:26:49 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123459 >
2018-12-05 21:26:49 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:26:49 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:26:49 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:26:50 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:26:50 PM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: chrome=68.0.3440.75)  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)
2018-12-05 21:26:50 PM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: chrome=68.0.3440.75)
  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)

2018-12-05 21:26:50 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-05 21:26:50 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:50 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:54 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:26:55 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:26:55 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:26:56 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:26:57 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin4 >
2018-12-05 21:26:57 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:26:57 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123460 >
2018-12-05 21:26:57 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:26:57 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:26:57 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:26:57 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:26:57 PM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: chrome=68.0.3440.75)  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)
2018-12-05 21:26:57 PM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: chrome=68.0.3440.75)
  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)

2018-12-05 21:26:57 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-05 21:26:57 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:26:57 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:27:02 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:27:03 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:27:03 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:27:03 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:27:03 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin >
2018-12-05 21:27:03 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:27:03 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-05 21:27:03 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:27:04 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:27:04 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:27:04 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:27:05 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-05 21:27:05 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：True >
2018-12-05 21:27:05 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-05 21:27:05 PM - test_login - 【INFO】 -logger:  ***********正常登录用例验证成功***********测试通过！
2018-12-05 21:27:05 PM - test_login - 【INFO】 -logger:  ***********正常登录用例验证成功***********测试通过！
2018-12-05 21:27:06 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:27:06 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:  >
2018-12-05 21:27:06 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:27:06 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-05 21:27:06 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:27:06 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:27:06 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:27:06 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:27:06 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录页面弹框文本信息:登录失败，请检查您的用户名或密码是否填写正确。 >
2018-12-05 21:27:06 PM - test_login - 【INFO】 -logger:  ***********空用户名登录验证成功***********测试通过
2018-12-05 21:27:06 PM - test_login - 【INFO】 -logger:  ***********空用户名登录验证成功***********测试通过
2018-12-05 21:27:06 PM - LoginPageOperation - 【DEBUG】 -logger:  < 关闭登录页面弹框 >
2018-12-05 21:31:01 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:31:02 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:31:02 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:31:20 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:31:21 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:31:21 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:31:22 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:31:22 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin >
2018-12-05 21:31:22 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:31:22 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-05 21:31:22 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:31:23 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:31:23 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:31:23 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:31:24 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-05 21:31:24 PM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：True >
2018-12-05 21:31:24 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:31:24 PM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-05 21:31:29 PM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-05 21:31:30 PM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-05 21:31:30 PM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-05 21:31:31 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-05 21:31:31 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin1 >
2018-12-05 21:31:31 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-05 21:31:31 PM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123457 >
2018-12-05 21:31:31 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-05 21:31:32 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-05 21:31:32 PM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-05 21:31:32 PM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-05 21:31:32 PM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: chrome=68.0.3440.75)  (Driver info: chromedriver=2.42.591088 (7b2b2dca23cca0862f674758c9a3933e685c27d5),platform=Windows NT 6.1.7601 SP1 x86_64)
2018-12-05 21:31:32 PM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
